Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Status
2026-04-27 07:36:03 UTC,3,6,3.58,0.64,23.2,57.6,Safe
2026-04-27 07:36:13 UTC,4,5,3.63,0.64,23.2,58,Safe
2026-04-27 07:36:23 UTC,4,5,3.63,0.64,23.3,58.5,Safe
2026-04-27 07:36:33 UTC,4,4,3.58,0.64,23.3,58.7,Safe
2026-04-27 07:36:43 UTC,4,5,3.61,0.64,23.4,59,Safe
2026-04-27 07:36:53 UTC,5,5,3.58,0.64,23.4,59.4,Safe
2026-04-27 07:37:03 UTC,5,5,3.64,0.64,23.4,59.6,Safe
2026-04-27 07:37:13 UTC,5,5,3.58,0.64,23.4,59.9,Safe
2026-04-27 07:37:23 UTC,3,4,3.61,0.64,23.5,60.2,Safe
2026-04-27 07:37:33 UTC,3,3,3.58,0.64,23.5,60.5,Safe
2026-04-27 07:37:43 UTC,4,4,3.63,0.64,23.6,60.7,Safe
2026-04-27 07:37:53 UTC,5,6,3.62,0.64,23.6,61,Safe
2026-04-27 07:38:03 UTC,4,5,3.63,0.64,23.6,61.2,Safe
2026-04-27 07:38:13 UTC,5,5,3.58,0.64,23.6,61.4,Safe
2026-04-27 07:38:23 UTC,5,5,3.58,0.64,23.7,61.8,Safe
2026-04-27 07:38:33 UTC,3,3,3.63,0.64,23.7,61.8,Safe
2026-04-27 07:38:43 UTC,4,4,3.57,0.64,23.8,61.6,Safe
2026-04-27 07:38:53 UTC,4,4,3.63,0.64,23.8,61.2,Safe
2026-04-27 07:39:03 UTC,4,4,3.58,0.64,23.8,60.4,Safe
2026-04-27 07:39:13 UTC,5,5,3.62,0.64,23.8,59.6,Safe
2026-04-27 07:39:23 UTC,5,5,3.58,0.64,23.8,59.1,Safe
2026-04-27 07:39:33 UTC,5,5,3.6,0.64,23.8,58.3,Safe
2026-04-27 07:39:43 UTC,6,6,3.58,0.64,23.8,57.6,Safe
2026-04-27 07:39:53 UTC,6,6,3.63,0.64,23.8,57.1,Safe
2026-04-27 07:40:03 UTC,7,7,3.59,0.64,23.8,56.6,Safe
2026-04-27 07:40:13 UTC,5,7,3.58,0.64,23.8,56.1,Safe
2026-04-27 07:40:23 UTC,3,6,3.63,0.64,23.8,56,Safe
2026-04-27 07:40:33 UTC,5,7,3.58,0.64,23.7,55.8,Safe
2026-04-27 07:40:43 UTC,4,4,3.63,0.64,23.7,55.5,Safe
2026-04-27 07:40:53 UTC,4,4,3.54,0.63,23.7,55.4,Safe
